,caseID,DateTime,taskID,originator,eventtype,ArrangeSurvey,FirstContact,ImmediateRepair,InformClientSurvey,InformClientWrongPlace,InternRepair,MakeTicket,ReadyInformClient,RepairReady,SendTicketToFinAdmin,Survey,TicketReady
8957,28,2020-01-04 17:52:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
6130,28,2020-01-05 17:35:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
11314,28,2020-01-05 17:35:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
2179,28,2020-01-06 08:09:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
1194,28,2020-01-06 10:21:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
1988,28,2020-01-06 10:21:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
4186,28,2020-01-06 12:39:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
917,28,2020-01-06 14:39:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
195,28,2020-07-19 14:39:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
7172,29,2020-01-05 17:02:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
2968,29,2020-01-05 17:04:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
1410,29,2020-01-05 18:44:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
11803,29,2020-01-05 18:44:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
1341,29,2020-01-06 23:17:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
5665,29,2020-01-07 02:53:00,InternRepair,Anne,complete,0,0,0,0,0,1,0,0,0,0,0,0
2011,29,2020-01-07 08:29:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12349,29,2020-01-07 09:59:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
4641,29,2020-01-07 14:00:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11366,29,2020-01-07 14:00:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
10216,30,2020-01-04 03:17:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
11547,30,2020-01-04 03:22:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
12861,30,2020-01-04 03:24:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12991,30,2020-01-08 01:00:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12681,30,2020-01-08 02:26:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
7968,30,2020-01-08 06:28:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
12641,30,2020-01-08 06:28:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
104,30,2020-04-19 18:24:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
808,30,2022-03-24 03:24:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
2495,31,2020-01-02 12:04:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
7741,31,2020-01-02 12:07:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
5909,31,2020-01-02 12:11:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12747,31,2020-01-02 12:11:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
6738,31,2020-01-03 17:42:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
3482,31,2020-01-03 19:42:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
13056,31,2020-01-03 19:42:00,ImmediateRepair,Barbara,complete,0,0,1,0,0,0,0,0,0,0,0,0
6064,31,2020-01-03 20:45:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
6854,31,2020-01-04 00:30:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11218,31,2020-01-04 00:30:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
5267,32,2020-01-07 21:03:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
7784,32,2020-01-07 21:08:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
9287,32,2020-01-07 21:08:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
1196,32,2020-01-14 10:58:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
3205,32,2020-01-14 17:34:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
11707,32,2020-01-14 22:30:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
7255,32,2020-01-15 01:24:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8181,32,2020-01-15 01:24:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
146,32,2020-05-31 21:06:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
1802,33,2020-01-02 22:22:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
12412,33,2020-01-02 22:24:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
8390,33,2020-01-03 03:30:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
13224,33,2020-01-03 03:30:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
2920,33,2020-01-05 01:33:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
3068,33,2020-01-05 03:45:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
8528,33,2020-01-05 03:45:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1985,33,2020-01-05 07:03:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
5021,33,2020-01-05 09:23:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12696,33,2020-01-05 09:23:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
4931,34,2020-01-04 06:00:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
7797,34,2020-01-04 06:05:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
7913,34,2020-01-04 06:10:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12727,34,2020-01-04 06:10:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
10871,34,2020-01-08 13:14:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
4275,34,2020-01-08 15:14:00,ImmediateRepair,Barbara,complete,0,0,1,0,0,0,0,0,0,0,0,0
11022,34,2020-01-08 15:14:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
10231,34,2020-01-08 17:02:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
3475,34,2020-01-08 18:10:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
9757,34,2020-01-08 18:10:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
9051,35,2020-01-04 10:42:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
2153,35,2020-01-04 10:46:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
4103,35,2020-01-04 10:49:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
4858,35,2020-01-04 10:49:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
9716,35,2020-01-04 12:05:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
10217,35,2020-01-04 13:53:00,ImmediateRepair,Barbara,complete,0,0,1,0,0,0,0,0,0,0,0,0
2561,35,2020-01-04 22:05:00,InternRepair,Jacky,complete,0,0,0,0,0,1,0,0,0,0,0,0
3095,35,2020-01-05 05:50:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
1585,35,2020-01-05 06:03:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11673,35,2020-01-05 06:03:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
594,35,2021-08-22 22:05:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
3642,36,2020-01-03 06:34:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
11008,36,2020-01-03 06:37:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
1473,36,2020-01-03 14:34:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
11059,36,2020-01-03 14:34:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
9548,36,2020-01-03 20:32:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
2083,36,2020-01-03 22:20:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
3737,36,2020-01-04 02:02:00,InternRepair,Jacky,complete,0,0,0,0,0,1,0,0,0,0,0,0
4531,36,2020-01-04 02:02:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
1784,36,2020-01-04 06:01:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
11775,36,2020-01-04 06:01:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
103,36,2020-04-18 02:23:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8466,37,2020-01-06 15:32:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
12677,37,2020-01-06 15:37:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
4940,37,2020-01-07 01:08:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
6506,37,2020-01-07 01:08:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
8194,37,2020-01-07 19:56:00,Survey,Edd,complete,0,0,0,0,0,0,0,0,0,0,1,0
10038,37,2020-01-08 16:40:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
11543,37,2020-01-08 18:17:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
11081,37,2020-01-09 00:19:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11913,37,2020-01-09 00:19:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
805,37,2022-03-21 16:40:00,InternRepair,John,complete,0,0,0,0,0,1,0,0,0,0,0,0
3833,38,2020-01-02 04:27:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
2001,38,2020-01-02 04:32:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
5541,38,2020-01-02 04:35:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
11236,38,2020-01-02 04:35:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
12385,38,2020-01-04 06:49:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
8252,38,2020-01-04 08:49:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
10900,38,2020-01-04 08:49:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
4734,38,2020-01-04 10:03:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
2463,38,2020-01-04 10:42:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
2741,38,2020-01-04 10:42:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
6933,39,2020-01-05 17:57:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
8619,39,2020-01-05 18:02:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
2664,39,2020-01-05 18:07:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7778,39,2020-01-05 18:07:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
8322,39,2020-01-11 23:22:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
1851,39,2020-01-19 02:01:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
2901,39,2020-01-19 16:59:00,InternRepair,Edd,complete,0,0,0,0,0,1,0,0,0,0,0,0
11977,39,2020-01-19 16:59:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9472,39,2020-01-19 20:31:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
52,39,2020-02-27 20:31:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
809,39,2022-03-25 17:21:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
1597,40,2020-01-06 05:07:00,InformClientWrongPlace,Monica,complete,0,0,0,0,1,0,0,0,0,0,0,0
3924,40,2020-01-06 05:07:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
2376,41,2020-01-01 15:15:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
8532,41,2020-01-01 15:21:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
9453,41,2020-01-01 15:25:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
10316,41,2020-01-01 15:25:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
10575,41,2020-01-01 17:35:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
11884,41,2020-01-01 19:35:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
4563,41,2020-01-01 22:47:00,InternRepair,Jacky,complete,0,0,0,0,0,1,0,0,0,0,0,0
3220,41,2020-01-02 00:47:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
3332,41,2020-01-02 03:17:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
4249,41,2020-01-02 07:55:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
11335,41,2020-01-02 07:55:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
3634,42,2020-01-01 13:40:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
11214,42,2020-01-01 13:43:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
11876,42,2020-01-01 13:47:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12057,42,2020-01-01 13:47:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
7596,42,2020-01-01 15:34:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
10133,42,2020-01-01 17:22:00,ImmediateRepair,Barbara,complete,0,0,1,0,0,0,0,0,0,0,0,0
10630,42,2020-01-01 17:22:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
5501,42,2020-01-01 20:37:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
4688,42,2020-01-01 21:54:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8363,42,2020-01-01 21:54:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
9689,43,2020-01-02 01:16:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
5453,43,2020-01-02 01:21:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
3661,43,2020-01-02 02:41:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
12766,43,2020-01-02 02:41:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
6185,43,2020-01-02 07:02:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
1408,43,2020-01-02 09:14:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9236,43,2020-01-02 09:14:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
1625,43,2020-01-02 10:05:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
11333,43,2020-01-02 15:51:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
12332,43,2020-01-02 15:51:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8343,44,2020-01-04 20:52:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
11468,44,2020-01-04 21:00:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
10921,44,2020-01-04 21:02:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
11535,44,2020-01-04 21:02:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
1170,44,2020-01-06 03:06:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
7312,44,2020-01-06 04:54:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
11242,44,2020-01-06 04:54:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
3171,44,2020-01-06 08:38:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
2415,44,2020-01-06 09:40:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
4465,44,2020-01-06 09:40:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
5839,45,2020-01-04 14:25:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
969,45,2020-01-05 07:25:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
6840,45,2020-01-05 07:25:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
13000,45,2020-01-05 07:56:00,Survey,Eric,complete,0,0,0,0,0,0,0,0,0,0,1,0
3289,45,2020-01-05 08:50:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
13005,45,2020-01-05 08:50:00,ImmediateRepair,Eric,complete,0,0,1,0,0,0,0,0,0,0,0,0
12080,45,2020-01-05 11:26:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
4360,45,2020-01-05 14:27:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8954,45,2020-01-05 14:27:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
193,45,2020-07-17 14:23:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
1666,46,2020-01-05 14:52:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
2706,46,2020-01-05 14:58:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
7727,46,2020-01-05 15:02:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
1232,46,2020-01-10 20:53:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
5934,46,2020-01-10 20:53:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
5878,46,2020-01-11 02:21:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8758,46,2020-01-11 02:31:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
210,46,2020-08-03 02:31:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
380,46,2021-01-20 04:36:00,Survey,Paul,complete,0,0,0,0,0,0,0,0,0,0,1,0
772,46,2022-02-16 15:02:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
2623,47,2020-01-06 05:11:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
10419,47,2020-01-06 05:14:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
6989,47,2020-01-06 05:17:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
10960,47,2020-01-06 05:17:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
2228,47,2020-01-13 04:57:00,Survey,Barbara,complete,0,0,0,0,0,0,0,0,0,0,1,0
3513,47,2020-01-13 09:51:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
13089,47,2020-01-13 09:51:00,InternRepair,Anne,complete,0,0,0,0,0,1,0,0,0,0,0,0
9075,47,2020-01-13 17:00:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
1399,47,2020-01-13 17:07:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
4774,47,2020-01-13 17:07:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
8874,48,2020-01-08 06:57:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
3348,48,2020-01-08 06:59:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
6842,48,2020-01-08 07:01:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
7027,48,2020-01-08 07:01:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
4011,48,2020-01-12 09:49:00,Survey,Jacky,complete,0,0,0,0,0,0,0,0,0,0,1,0
3099,48,2020-01-12 12:01:00,ImmediateRepair,Jacky,complete,0,0,1,0,0,0,0,0,0,0,0,0
9276,48,2020-01-12 14:37:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
12092,48,2020-01-12 15:12:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
3535,48,2020-01-12 22:32:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
12078,48,2020-01-12 22:32:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
6312,49,2020-01-04 14:38:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
12022,49,2020-01-04 14:41:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
5695,49,2020-01-05 00:45:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
10145,49,2020-01-05 00:45:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
7158,49,2020-01-12 07:47:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
4440,49,2020-01-12 09:47:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
9944,49,2020-01-12 09:47:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
8281,49,2020-01-12 10:03:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
10485,49,2020-01-12 11:40:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
10895,49,2020-01-12 11:40:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
2274,50,2020-01-05 01:51:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
8085,50,2020-01-05 01:53:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
9298,50,2020-01-05 01:57:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
9432,50,2020-01-05 01:57:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
9195,50,2020-01-08 08:35:00,Survey,Anne,complete,0,0,0,0,0,0,0,0,0,0,1,0
12326,50,2020-01-08 10:35:00,ImmediateRepair,Anne,complete,0,0,1,0,0,0,0,0,0,0,0,0
12500,50,2020-01-08 10:35:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
6465,50,2020-01-08 12:10:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
1655,50,2020-01-08 17:40:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
12968,50,2020-01-08 17:40:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
9657,51,2020-01-06 22:51:00,FirstContact,Monica,complete,0,1,0,0,0,0,0,0,0,0,0,0
7350,51,2020-01-06 22:54:00,MakeTicket,Monica,complete,0,0,0,0,0,0,1,0,0,0,0,0
6051,51,2020-01-06 22:57:00,ArrangeSurvey,Monica,complete,1,0,0,0,0,0,0,0,0,0,0,0
3834,51,2020-01-09 22:17:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
1982,51,2020-01-11 11:43:00,InternRepair,Paul,complete,0,0,0,0,0,1,0,0,0,0,0,0
11705,51,2020-01-11 17:13:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
7358,51,2020-01-11 21:16:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
8112,51,2020-01-11 22:17:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
11618,51,2020-01-11 22:17:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
738,51,2022-01-13 22:57:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
12631,52,2020-01-01 20:43:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
4944,52,2020-01-01 20:54:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
11827,52,2020-01-01 20:54:00,ArrangeSurvey,Dian,complete,1,0,0,0,0,0,0,0,0,0,0,0
2566,52,2020-01-01 23:01:00,Survey,Cindy,complete,0,0,0,0,0,0,0,0,0,0,1,0
9929,52,2020-01-02 02:41:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
1790,52,2020-01-02 06:43:00,RepairReady,System,complete,0,0,0,0,0,0,0,0,1,0,0,0
8058,52,2020-01-02 06:43:00,InternRepair,Cindy,complete,0,0,0,0,0,1,0,0,0,0,0,0
8017,52,2020-01-02 08:11:00,ReadyInformClient,System,complete,0,0,0,0,0,0,0,1,0,0,0,0
4322,52,2020-01-02 11:10:00,SendTicketToFinAdmin,System,complete,0,0,0,0,0,0,0,0,0,1,0,0
12734,52,2020-01-02 11:10:00,TicketReady,System,complete,0,0,0,0,0,0,0,0,0,0,0,1
568,52,2021-07-27 20:49:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
3003,53,2020-01-02 18:21:00,FirstContact,Dian,complete,0,1,0,0,0,0,0,0,0,0,0,0
11958,53,2020-01-02 18:26:00,MakeTicket,Dian,complete,0,0,0,0,0,0,1,0,0,0,0,0
6354,53,2020-01-02 18:28:00,InformClientSurvey,System,complete,0,0,0,1,0,0,0,0,0,0,0,0
3628,53,2020-01-04 06:09:00,Survey,John,complete,0,0,0,0,0,0,0,0,0,0,1,0
